test,instance,passenger_count,id_instance,demand_size,group_id,max_vehicle_capacity,fleet_size,total_capacity,user_base,objective_function,run_time,total_delay_C_obj_val,total_delay_B_obj_val,total_delay_A_obj_val,first_tier_rides_C_obj_val,first_tier_rides_B_obj_val,first_tier_rides_A_obj_val,fleet_capacity_obj_val,total_delay_C_obj_mip_gap,total_delay_B_obj_mip_gap,total_delay_A_obj_mip_gap,first_tier_rides_C_obj_mip_gap,first_tier_rides_B_obj_mip_gap,first_tier_rides_A_obj_mip_gap,fleet_capacity_obj_mip_gap,capacity_01,capacity_02,capacity_03,capacity_04,pk_delay_mean_A,pk_delay_mean_B,pk_delay_mean_C,pk_delay_sum_A,pk_delay_sum_B,pk_delay_sum_C,ride_delay_mean_A,ride_delay_mean_B,ride_delay_mean_C,ride_delay_sum_A,ride_delay_sum_B,ride_delay_sum_C,tier_1,tier_1_A,tier_1_B,tier_1_C,tier_1_pk_delay_sum,tier_1_pk_delay_sum_A,tier_1_pk_delay_sum_B,tier_1_pk_delay_sum_C,tier_1_ride_delay_sum,tier_1_ride_delay_sum_A,tier_1_ride_delay_sum_B,tier_1_ride_delay_sum_C,tier_2,tier_2_A,tier_2_B,tier_2_C,tier_2_pk_delay_sum,tier_2_pk_delay_sum_A,tier_2_pk_delay_sum_B,tier_2_pk_delay_sum_C,tier_2_ride_delay_sum,tier_2_ride_delay_sum_A,tier_2_ride_delay_sum_B,tier_2_ride_delay_sum_C,total,total_A,total_B,total_C,total_delay,total_pk_delay,total_pk_delay_A,total_pk_delay_B,total_pk_delay_C,total_ride_delay,total_ride_delay_A,total_ride_delay_B,total_ride_delay_C
slevels_090,slevels_090__manhattan__015__AA__A-68_B-16_C-16__001__maxpcount_01,maxpcount_01,001,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.5310077667236328,1045,138,743,-4,-2,-9,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,82.55555555555556,69.0,261.25,743.0,138.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,4.0,1926.0,743.0,138.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,4.0,1926.0,1926.0,743.0,138.0,1045.0,0.0,0.0,0.0,0.0
slevels_100,slevels_100__manhattan__015__AA__A-68_B-16_C-16__001__maxpcount_01,maxpcount_01,001,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.3604106903076172,1045,138,743,-4,-2,-9,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,82.55555555555556,69.0,261.25,743.0,138.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,4.0,1926.0,743.0,138.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,4.0,1926.0,1926.0,743.0,138.0,1045.0,0.0,0.0,0.0,0.0
status_quo,status_quo__manhattan__015__AA__A-68_B-16_C-16__001__maxpcount_01,maxpcount_01,001,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.6724147796630859,1034,138,1114,-4,-2,-9,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,123.77777777777777,69.0,258.5,1114.0,138.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,4.0,2286.0,1114.0,138.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,4.0,2286.0,2286.0,1114.0,138.0,1034.0,0.0,0.0,0.0,0.0
slevels_050,slevels_050__manhattan__015__AA__A-68_B-16_C-16__002__maxpcount_01,maxpcount_01,002,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.6246147155761719,298,579,972,-2,-2,-10,52,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,13,97.2,193.0,149.0,972.0,579.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,2.0,2.0,1486.0,972.0,216.0,298.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,363.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,3.0,2.0,1849.0,1849.0,972.0,579.0,298.0,0.0,0.0,0.0,0.0
slevels_080,slevels_080__manhattan__015__AA__A-68_B-16_C-16__002__maxpcount_01,maxpcount_01,002,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.5788116455078125,298,579,972,-2,-2,-10,52,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,13,97.2,193.0,149.0,972.0,579.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,2.0,2.0,1486.0,972.0,216.0,298.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,363.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,3.0,2.0,1849.0,1849.0,972.0,579.0,298.0,0.0,0.0,0.0,0.0
slevels_090,slevels_090__manhattan__015__AA__A-68_B-16_C-16__002__maxpcount_01,maxpcount_01,002,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.43840599060058594,287,479,961,-2,-3,-10,56,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,14,96.1,159.66666666666666,143.5,961.0,479.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,3.0,2.0,1727.0,961.0,479.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,3.0,2.0,1727.0,1727.0,961.0,479.0,287.0,0.0,0.0,0.0,0.0
slevels_100,slevels_100__manhattan__015__AA__A-68_B-16_C-16__002__maxpcount_01,maxpcount_01,002,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.28240966796875,287,479,961,-2,-3,-10,56,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,14,96.1,159.66666666666666,143.5,961.0,479.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,3.0,2.0,1727.0,961.0,479.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,3.0,2.0,1727.0,1727.0,961.0,479.0,287.0,0.0,0.0,0.0,0.0
status_quo,status_quo__manhattan__015__AA__A-68_B-16_C-16__002__maxpcount_01,maxpcount_01,002,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.6246070861816406,287,579,1225,-2,-3,-10,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,122.5,193.0,143.5,1225.0,579.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,3.0,2.0,2091.0,1225.0,579.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,3.0,2.0,2091.0,2091.0,1225.0,579.0,287.0,0.0,0.0,0.0,0.0
slevels_050,slevels_050__manhattan__015__AA__A-68_B-16_C-16__003__maxpcount_01,maxpcount_01,003,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,4.984766006469727,1171,372,649,-5,-3,-7,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,92.71428571428571,70.66666666666667,234.2,649.0,212.0,1171.0,0.0,53.333333333333336,0.0,0.0,160.0,0.0,15.0,7.0,3.0,5.0,2032.0,649.0,212.0,1171.0,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,3.0,5.0,2192.0,2032.0,649.0,212.0,1171.0,160.0,0.0,160.0,0.0
slevels_080,slevels_080__manhattan__015__AA__A-68_B-16_C-16__003__maxpcount_01,maxpcount_01,003,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,4.435554504394531,1171,372,649,-5,-3,-7,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,92.71428571428571,70.66666666666667,234.2,649.0,212.0,1171.0,0.0,53.333333333333336,0.0,0.0,160.0,0.0,15.0,7.0,3.0,5.0,2032.0,649.0,212.0,1171.0,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,3.0,5.0,2192.0,2032.0,649.0,212.0,1171.0,160.0,0.0,160.0,0.0
slevels_090,slevels_090__manhattan__015__AA__A-68_B-16_C-16__003__maxpcount_01,maxpcount_01,003,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,3.4055347442626953,1171,372,649,-5,-3,-7,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,92.71428571428571,70.66666666666667,234.2,649.0,212.0,1171.0,0.0,53.333333333333336,0.0,0.0,160.0,0.0,15.0,7.0,3.0,5.0,2032.0,649.0,212.0,1171.0,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,3.0,5.0,2192.0,2032.0,649.0,212.0,1171.0,160.0,0.0,160.0,0.0
slevels_100,slevels_100__manhattan__015__AA__A-68_B-16_C-16__003__maxpcount_01,maxpcount_01,003,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,2.467428207397461,1171,372,649,-5,-3,-7,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,92.71428571428571,70.66666666666667,234.2,649.0,212.0,1171.0,0.0,53.333333333333336,0.0,0.0,160.0,0.0,15.0,7.0,3.0,5.0,2032.0,649.0,212.0,1171.0,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,3.0,5.0,2192.0,2032.0,649.0,212.0,1171.0,160.0,0.0,160.0,0.0
status_quo,status_quo__manhattan__015__AA__A-68_B-16_C-16__003__maxpcount_01,maxpcount_01,003,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,17.38820457458496,1171,686,1196,-5,-3,-7,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,170.85714285714286,175.33333333333334,234.2,1196.0,526.0,1171.0,0.0,53.333333333333336,0.0,0.0,160.0,0.0,15.0,7.0,3.0,5.0,2893.0,1196.0,526.0,1171.0,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,3.0,5.0,3053.0,2893.0,1196.0,526.0,1171.0,160.0,0.0,160.0,0.0
slevels_050,slevels_050__manhattan__015__AA__A-68_B-16_C-16__004__maxpcount_01,maxpcount_01,004,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.5632095336914062,925,739,834,-3,-4,-8,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,104.25,123.75,281.0,834.0,495.0,843.0,0.0,61.0,27.333333333333332,0.0,244.0,82.0,15.0,8.0,4.0,3.0,2172.0,834.0,495.0,843.0,326.0,0.0,244.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,4.0,3.0,2498.0,2172.0,834.0,495.0,843.0,326.0,0.0,244.0,82.0
slevels_080,slevels_080__manhattan__015__AA__A-68_B-16_C-16__004__maxpcount_01,maxpcount_01,004,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.547607421875,925,739,834,-3,-4,-8,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,104.25,123.75,281.0,834.0,495.0,843.0,0.0,61.0,27.333333333333332,0.0,244.0,82.0,15.0,8.0,4.0,3.0,2172.0,834.0,495.0,843.0,326.0,0.0,244.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,4.0,3.0,2498.0,2172.0,834.0,495.0,843.0,326.0,0.0,244.0,82.0
slevels_090,slevels_090__manhattan__015__AA__A-68_B-16_C-16__004__maxpcount_01,maxpcount_01,004,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.46860694885253906,925,739,834,-3,-4,-8,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,104.25,123.75,281.0,834.0,495.0,843.0,0.0,61.0,27.333333333333332,0.0,244.0,82.0,15.0,8.0,4.0,3.0,2172.0,834.0,495.0,843.0,326.0,0.0,244.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,4.0,3.0,2498.0,2172.0,834.0,495.0,843.0,326.0,0.0,244.0,82.0
slevels_100,slevels_100__manhattan__015__AA__A-68_B-16_C-16__004__maxpcount_01,maxpcount_01,004,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.29700469970703125,925,739,834,-3,-4,-8,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,104.25,123.75,281.0,834.0,495.0,843.0,0.0,61.0,27.333333333333332,0.0,244.0,82.0,15.0,8.0,4.0,3.0,2172.0,834.0,495.0,843.0,326.0,0.0,244.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,4.0,3.0,2498.0,2172.0,834.0,495.0,843.0,326.0,0.0,244.0,82.0
status_quo,status_quo__manhattan__015__AA__A-68_B-16_C-16__004__maxpcount_01,maxpcount_01,004,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.7036075592041016,925,739,1082,-3,-4,-8,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,135.25,123.75,281.0,1082.0,495.0,843.0,0.0,61.0,27.333333333333332,0.0,244.0,82.0,15.0,8.0,4.0,3.0,2420.0,1082.0,495.0,843.0,326.0,0.0,244.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,4.0,3.0,2746.0,2420.0,1082.0,495.0,843.0,326.0,0.0,244.0,82.0
slevels_050,slevels_050__manhattan__015__AA__A-68_B-16_C-16__005__maxpcount_01,maxpcount_01,005,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,2.0286216735839844,660,1026,699,-3,-2,-9,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,77.66666666666667,214.33333333333334,182.66666666666666,699.0,643.0,548.0,0.0,127.66666666666667,37.333333333333336,0.0,383.0,112.0,14.0,9.0,2.0,3.0,1532.0,699.0,285.0,548.0,495.0,0.0,383.0,112.0,1.0,0.0,1.0,0.0,358.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,3.0,3.0,2385.0,1890.0,699.0,643.0,548.0,495.0,0.0,383.0,112.0
slevels_080,slevels_080__manhattan__015__AA__A-68_B-16_C-16__005__maxpcount_01,maxpcount_01,005,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,2.6476898193359375,660,1026,699,-3,-2,-9,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,77.66666666666667,214.33333333333334,182.66666666666666,699.0,643.0,548.0,0.0,127.66666666666667,37.333333333333336,0.0,383.0,112.0,14.0,9.0,2.0,3.0,1532.0,699.0,285.0,548.0,495.0,0.0,383.0,112.0,1.0,0.0,1.0,0.0,358.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,3.0,3.0,2385.0,1890.0,699.0,643.0,548.0,495.0,0.0,383.0,112.0
slevels_090,slevels_090__manhattan__015__AA__A-68_B-16_C-16__005__maxpcount_01,maxpcount_01,005,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.6860141754150391,660,750,694,-3,-3,-9,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,77.11111111111111,122.33333333333333,182.66666666666666,694.0,367.0,548.0,0.0,127.66666666666667,37.333333333333336,0.0,383.0,112.0,15.0,9.0,3.0,3.0,1609.0,694.0,367.0,548.0,495.0,0.0,383.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,3.0,3.0,2104.0,1609.0,694.0,367.0,548.0,495.0,0.0,383.0,112.0
slevels_100,slevels_100__manhattan__015__AA__A-68_B-16_C-16__005__maxpcount_01,maxpcount_01,005,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,0.4686107635498047,660,750,694,-3,-3,-9,48,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,12,77.11111111111111,122.33333333333333,182.66666666666666,694.0,367.0,548.0,0.0,127.66666666666667,37.333333333333336,0.0,383.0,112.0,15.0,9.0,3.0,3.0,1609.0,694.0,367.0,548.0,495.0,0.0,383.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,3.0,3.0,2104.0,1609.0,694.0,367.0,548.0,495.0,0.0,383.0,112.0
status_quo,status_quo__manhattan__015__AA__A-68_B-16_C-16__005__maxpcount_01,maxpcount_01,005,15,015_AA,4,15,60,AA,total_delay__first_tier_rides__fleet_capacity,2.9372596740722656,413,951,1250,-3,-3,-9,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,138.88888888888889,317.0,100.33333333333333,1250.0,951.0,301.0,0.0,0.0,37.333333333333336,0.0,0.0,112.0,15.0,9.0,3.0,3.0,2502.0,1250.0,951.0,301.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,3.0,3.0,2614.0,2502.0,1250.0,951.0,301.0,112.0,0.0,0.0,112.0
slevels_050,slevels_050__manhattan__015__BB__A-16_B-68_C-16__001__maxpcount_01,maxpcount_01,001,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,1350.5309028625488,1353,1676,0,-6,-9,0,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,,129.0,216.16666666666666,0.0,1161.0,1297.0,,57.22222222222222,9.333333333333334,0.0,515.0,56.0,15.0,0.0,9.0,6.0,2458.0,0.0,1161.0,1297.0,571.0,0.0,515.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,6.0,3029.0,2458.0,0.0,1161.0,1297.0,571.0,0.0,515.0,56.0
slevels_080,slevels_080__manhattan__015__BB__A-16_B-68_C-16__001__maxpcount_01,maxpcount_01,001,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,1510.5780563354492,1353,1676,0,-6,-9,0,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,,129.0,216.16666666666666,0.0,1161.0,1297.0,,57.22222222222222,9.333333333333334,0.0,515.0,56.0,15.0,0.0,9.0,6.0,2458.0,0.0,1161.0,1297.0,571.0,0.0,515.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,6.0,3029.0,2458.0,0.0,1161.0,1297.0,571.0,0.0,515.0,56.0
slevels_090,slevels_090__manhattan__015__BB__A-16_B-68_C-16__001__maxpcount_01,maxpcount_01,001,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,1602.139446258545,1353,1676,0,-6,-9,0,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,,129.0,216.16666666666666,0.0,1161.0,1297.0,,57.22222222222222,9.333333333333334,0.0,515.0,56.0,15.0,0.0,9.0,6.0,2458.0,0.0,1161.0,1297.0,571.0,0.0,515.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,6.0,3029.0,2458.0,0.0,1161.0,1297.0,571.0,0.0,515.0,56.0
slevels_100,slevels_100__manhattan__015__BB__A-16_B-68_C-16__001__maxpcount_01,maxpcount_01,001,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,163.80641174316406,1353,1676,0,-6,-9,0,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,,129.0,216.16666666666666,0.0,1161.0,1297.0,,57.22222222222222,9.333333333333334,0.0,515.0,56.0,15.0,0.0,9.0,6.0,2458.0,0.0,1161.0,1297.0,571.0,0.0,515.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,6.0,3029.0,2458.0,0.0,1161.0,1297.0,571.0,0.0,515.0,56.0
status_quo,status_quo__manhattan__015__BB__A-16_B-68_C-16__001__maxpcount_01,maxpcount_01,001,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,12564.328582763672,1353,1561,0,-6,-9,0,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,,134.33333333333334,216.16666666666666,0.0,1209.0,1297.0,,39.111111111111114,9.333333333333334,0.0,352.0,56.0,15.0,0.0,9.0,6.0,2506.0,0.0,1209.0,1297.0,408.0,0.0,352.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,6.0,2914.0,2506.0,0.0,1209.0,1297.0,408.0,0.0,352.0,56.0
slevels_050,slevels_050__manhattan__015__BB__A-16_B-68_C-16__002__maxpcount_01,maxpcount_01,002,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,223.91853713989258,324,2041,230,-2,-9,-3,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,76.66666666666667,138.7,162.0,230.0,1387.0,324.0,0.0,65.4,0.0,0.0,654.0,0.0,14.0,3.0,9.0,2.0,1582.0,230.0,1028.0,324.0,654.0,0.0,654.0,0.0,1.0,0.0,1.0,0.0,359.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,10.0,2.0,2595.0,1941.0,230.0,1387.0,324.0,654.0,0.0,654.0,0.0
slevels_080,slevels_080__manhattan__015__BB__A-16_B-68_C-16__002__maxpcount_01,maxpcount_01,002,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,305.82349967956543,324,2041,230,-2,-9,-3,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,76.66666666666667,138.7,162.0,230.0,1387.0,324.0,0.0,65.4,0.0,0.0,654.0,0.0,14.0,3.0,9.0,2.0,1582.0,230.0,1028.0,324.0,654.0,0.0,654.0,0.0,1.0,0.0,1.0,0.0,359.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,10.0,2.0,2595.0,1941.0,230.0,1387.0,324.0,654.0,0.0,654.0,0.0
slevels_090,slevels_090__manhattan__015__BB__A-16_B-68_C-16__002__maxpcount_01,maxpcount_01,002,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,189.68822288513184,324,2041,230,-2,-9,-3,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,76.66666666666667,138.7,162.0,230.0,1387.0,324.0,0.0,65.4,0.0,0.0,654.0,0.0,14.0,3.0,9.0,2.0,1582.0,230.0,1028.0,324.0,654.0,0.0,654.0,0.0,1.0,0.0,1.0,0.0,359.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,10.0,2.0,2595.0,1941.0,230.0,1387.0,324.0,654.0,0.0,654.0,0.0
slevels_100,slevels_100__manhattan__015__BB__A-16_B-68_C-16__002__maxpcount_01,maxpcount_01,002,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,3.625345230102539,324,1813,230,-2,-10,-3,44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,11,76.66666666666667,115.9,162.0,230.0,1159.0,324.0,0.0,65.4,0.0,0.0,654.0,0.0,15.0,3.0,10.0,2.0,1713.0,230.0,1159.0,324.0,654.0,0.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,10.0,2.0,2367.0,1713.0,230.0,1159.0,324.0,654.0,0.0,654.0,0.0
status_quo,status_quo__manhattan__015__BB__A-16_B-68_C-16__002__maxpcount_01,maxpcount_01,002,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,836.2024955749512,324,2019,230,-2,-10,-3,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,76.66666666666667,136.5,162.0,230.0,1365.0,324.0,0.0,65.4,0.0,0.0,654.0,0.0,15.0,3.0,10.0,2.0,1919.0,230.0,1365.0,324.0,654.0,0.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,10.0,2.0,2573.0,1919.0,230.0,1365.0,324.0,654.0,0.0,654.0,0.0
slevels_050,slevels_050__manhattan__015__BB__A-16_B-68_C-16__003__maxpcount_01,maxpcount_01,003,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,18010.405155181885,420,44791,7270,-1,-9,-1,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,150.0,178.08333333333334,420.0,300.0,2137.0,420.0,157.0,176.33333333333334,0.0,314.0,2116.0,0.0,11.0,1.0,9.0,1.0,1566.0,120.0,1026.0,420.0,2115.0,74.0,2041.0,0.0,4.0,1.0,3.0,0.0,1291.0,180.0,1111.0,0.0,315.0,240.0,75.0,0.0,15.0,2.0,12.0,1.0,5287.0,2857.0,300.0,2137.0,420.0,2430.0,314.0,2116.0,0.0
slevels_080,slevels_080__manhattan__015__BB__A-16_B-68_C-16__003__maxpcount_01,maxpcount_01,003,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,18013.625007629395,641,46199,7138,-1,-10,-2,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,141.5,165.41666666666666,403.0,283.0,1985.0,403.0,128.5,176.16666666666666,0.0,257.0,2114.0,0.0,13.0,2.0,10.0,1.0,1960.0,283.0,1274.0,403.0,2316.0,257.0,2059.0,0.0,2.0,0.0,2.0,0.0,711.0,0.0,711.0,0.0,55.0,0.0,55.0,0.0,15.0,2.0,12.0,1.0,5042.0,2671.0,283.0,1985.0,403.0,2371.0,257.0,2114.0,0.0
